Unix,Min,Avg,Max
1488440700,22.8438,22.8646,22.9062
1488441600,22.875,22.8958,22.9062
1488442500,22.7188,22.8125,22.875
1488443400,22.6562,22.6979,22.75
1488444300,22.625,22.7083,22.8438
1488445200,22.6562,22.6666,22.6875
1488446100,22.5625,22.5625,22.5625
1488447000,22.5,22.5521,22.5938
1488447900,22.375,22.4375,22.5
1488448800,22.3125,22.3646,22.4375
1488449700,22.2812,22.3229,22.375
1488450600,22.3438,22.3958,22.4375
1488451500,22.3438,22.3646,22.4062
1488452400,22.3438,22.375,22.4062
1488453300,22.2812,22.3021,22.3438
1488454200,22.25,22.2708,22.3125
1488455100,22.25,22.3125,22.375
1488456000,22.2812,22.2916,22.3125
1488456900,22.1875,22.2292,22.3125
1488457800,22.1562,22.2396,22.375
1488458700,22.2188,22.2604,22.3125
1488459600,22.25,22.3021,22.375
1488460500,22.2812,22.3542,22.4375
1488461400,22.3125,22.3854,22.4688
1488462300,22.5,22.5625,22.6562
1488463200,22.5625,22.6146,22.6875
1488464100,22.5625,22.6875,22.7812
1488465000,22.8438,22.9167,23
1488465900,22.875,22.9062,22.9375
1488466800,22.9062,22.9166,22.9375
1488467700,22.875,22.9271,23
1488468600,22.9062,22.9375,23
1488469500,22.9688,23.0208,23.0625
1488470400,23,23.0104,23.0312
1488471300,22.9062,22.9791,23.0312
1488472200,22.9688,23,23.0312
1488473100,22.9375,22.9792,23.0312
1488474000,22.9688,23.0104,23.0625
1488474900,22.9062,22.9271,22.9375
1488475800,22.9062,22.9479,23
1488476700,22.8438,22.9271,22.9688
1488477600,22.9062,22.9166,22.9375
1488478500,22.9062,22.9687,23
1488479400,22.9375,22.9792,23.0312
1488480300,23,23.0833,23.125
1488481200,23.0312,23.0625,23.0938
1488482100,23.0625,23.1146,23.1562
1488483000,23.1562,23.2187,23.2812
1488483900,23.2812,23.3125,23.375
1488484800,23.3438,23.3854,23.4375
1488485700,23.375,23.4583,23.5
1488486600,23.4062,23.4479,23.4688
1488487500,23.5,23.5312,23.5625
1488488400,23.4375,23.4583,23.5
1488489300,23.5,23.5104,23.5312
1488490200,23.5312,23.5937,23.6562
1488491100,23.4375,23.5104,23.5625
1488492000,23.2812,23.375,23.4375
1488492900,23.3125,23.375,23.4375
1488493800,23.1562,23.1875,23.2188
1488494700,23.125,23.1562,23.1875
1488495600,23.0625,23.0625,23.0625
1488496500,22.8438,22.8854,22.9375
1488497400,22.7812,22.7916,22.8125
1488498300,22.75,22.8125,22.8438
1488499200,22.7188,22.7604,22.7812
1488500100,22.5938,22.6354,22.6562
1488501000,22.5312,22.5729,22.625
1488501900,22.4688,22.5417,22.5938
1488502800,22.4688,22.5,22.5312
1488503700,22.4062,22.4375,22.4688
1488504600,22.375,22.4271,22.5
1488505500,22.3438,22.3854,22.4375
1488506400,22.375,22.4062,22.4375
1488507300,22.3438,22.3646,22.375
1488508200,22.2188,22.25,22.2812
1488509100,22.2812,22.2916,22.3125
1488510000,22.1562,22.2292,22.3125
1488510900,22.125,22.1667,22.2188
1488511800,21.9688,22.0729,22.1562
1488512700,21.7812,21.875,21.9688
1488513600,21.7812,21.8021,21.8125
1488514500,21.7188,21.7292,21.75
1488515400,21.5625,21.6146,21.6875
1488516300,21.5625,21.625,21.6875
1488517200,21.5625,21.6042,21.6875
1488518100,21.375,21.4271,21.5
1488519000,21.375,21.4063,21.4688
1488519900,21.25,21.2812,21.3125
1488520800,21.1562,21.25,21.3125
1488521700,21.125,21.1875,21.25
1488522600,21.125,21.1667,21.2188
1488523500,21.0312,21.0521,21.0625
1488524400,21,21.0417,21.0938
1488525300,20.8438,20.9167,20.9688
1488526200,20.7812,20.8125,20.8438
1488527100,20.7812,20.8125,20.8438
1488528000,20.6875,20.7292,20.75
1488528900,20.6562,20.7291,20.7812
1488529800,20.5938,20.6458,20.6875
1488530700,20.5625,20.5833,20.625
1488531600,20.5,20.5208,20.5312
1488532500,20.4688,20.5104,20.5312
1488533400,20.3438,20.4063,20.4688
1488534300,20.2812,20.3333,20.4062
1488535200,20.25,20.2708,20.2812
1488536100,20.4688,20.6563,20.875
1488537000,21.0938,21.1667,21.25
1488537900,21.2812,21.4479,21.5625
1488538800,21.375,21.3854,21.4062
1488539700,21.3125,21.3854,21.4375
1488540600,21.4062,21.4166,21.4375
1488541500,21.3438,21.3855,21.4688
1488542400,21.375,21.3958,21.4062
1488543300,21.4375,21.4583,21.5
1488544200,21.5312,21.5625,21.5938
1488545100,21.625,21.625,21.625
1488546000,21.625,21.6771,21.75
1488546900,21.7812,21.8021,21.8125
1488547800,21.8438,21.8854,21.9375
1488548700,21.875,21.9271,22.0312
1488549600,21.9688,22.0417,22.125
1488550500,22.125,22.1562,22.1875
1488551400,22.2188,22.3125,22.4062
1488552300,22.3438,22.4271,22.5
1488553200,22.4062,22.4583,22.5
1488554100,22.4688,22.5208,22.5625
1488555000,22.4375,22.5833,22.6875
1488555900,22.5312,22.5937,22.625
1488556800,22.625,22.6562,22.6875
1488557700,22.6562,22.6562,22.6562
1488558600,22.6562,22.7395,22.7812
1488559500,22.625,22.7396,22.8125
1488560400,22.8125,22.8125,22.8125
1488561300,22.75,22.75,22.75
1488562200,22.7188,22.7813,22.8438
1488563100,22.7188,22.8125,22.9062
1488564000,22.7188,22.7917,22.8438
1488564900,22.7812,22.8021,22.8125
1488565800,22.6562,22.7083,22.75
1488566700,22.625,22.6458,22.6562
1488567600,22.6875,22.6875,22.6875
1488568500,22.7188,22.7292,22.75
1488569400,22.8438,22.875,22.9062
1488570300,22.8438,22.8854,22.9375
1488571200,22.9375,22.9896,23.0312
1488572100,22.9688,22.9792,23
1488573000,22.9375,22.9584,22.9688
1488573900,23.0312,23.0416,23.0625
1488574800,22.9375,22.9792,23
1488575700,22.9375,22.9584,22.9688
1488576600,22.9062,22.9375,22.9688
1488577500,23.2188,23.3854,23.5625
1488578400,22.9062,23.0104,23.125
1488579300,22.8125,22.8229,22.8438
1488580200,22.5938,22.7187,22.7812
1488581100,22.5312,22.6354,22.75
1488582000,22.4062,22.4583,22.5
1488582900,22.3125,22.3542,22.4062
1488583800,22.25,22.3021,22.375
1488584700,22.25,22.2812,22.3125
1488585600,22.1562,22.1771,22.2188
1488586500,22.0625,22.1458,22.1875
1488587400,22.0938,22.1563,22.1875
1488588300,22.0625,22.0729,22.0938
1488589200,22,22.0521,22.0938
1488590100,22.0938,22.1042,22.125
1488591000,22,22.0417,22.0625
1488591900,21.9062,21.9896,22.0625
1488592800,21.875,21.9479,22.0625
1488593700,21.875,21.8958,21.9062
1488594600,21.75,21.8542,21.9375
1488595500,21.7812,21.8437,21.9375
1488596400,21.75,21.7812,21.8125
1488597300,21.5,21.5729,21.6875
1488598200,21.3438,21.375,21.4375
1488599100,21.0938,21.25,21.375
1488600000,21.0938,21.1563,21.2188
1488600900,21,21.0417,21.0938
1488601800,20.9062,20.9479,21
1488602700,20.75,20.7917,20.8438
1488603600,20.7188,20.7605,20.8438
1488604500,20.5625,20.6042,20.6562
1488605400,20.5,20.5,20.5
1488606300,20.4375,20.4688,20.5
1488607200,20.375,20.4062,20.4375
1488608100,20.25,20.3229,20.375
1488609000,20.1875,20.2188,20.25
1488609900,20.125,20.1562,20.1875
1488610800,20.0625,20.0729,20.0938
1488611700,19.9375,19.9792,20.0312
1488612600,19.9062,19.9479,20
1488613500,19.8125,19.8542,19.9375
1488614400,19.75,19.7813,19.8438
1488615300,19.75,19.8021,19.875
1488616200,19.9375,20.0521,20.1875
1488617100,20.25,20.3021,20.4062
1488618000,20.3438,20.4479,20.5
1488618900,20.5312,20.5729,20.625
1488619800,20.5625,20.6146,20.6875
1488620700,20.6875,20.7188,20.75
1488621600,20.6875,20.7396,20.7812
1488622500,20.8125,20.8854,20.9375
1488623400,21,21.0625,21.1562
1488624300,21.0312,21.0833,21.1562
1488625200,21.1875,21.2084,21.2188
1488626100,21.1562,21.1875,21.2188
1488627000,21.2188,21.2708,21.3125
1488627900,21.2812,21.3125,21.3438
1488628800,21.1875,21.3021,21.375
1488629700,21.375,21.3958,21.4375
1488630600,21.3438,21.375,21.4062
1488631500,21.3438,21.4688,21.5625
1488632400,21.4062,21.4479,21.5312
1488633300,21.5625,21.6354,21.7188
1488634200,21.5938,21.625,21.6562
1488635100,21.6875,21.7292,21.75
1488636000,21.6562,21.6875,21.7188
1488636900,21.6875,21.7084,21.7188
1488637800,21.7188,21.8021,21.8438
1488638700,21.75,21.7708,21.7812
1488639600,21.75,21.8021,21.8438
1488640500,21.7188,21.7917,21.9062
1488641400,21.6875,21.75,21.7812
1488642300,21.6562,21.7187,21.7812
1488643200,21.7188,21.8125,21.9375
1488644100,21.8438,21.8646,21.875
1488645000,21.8125,21.8646,21.9062
1488645900,21.7812,21.8333,21.9062
1488646800,21.8438,21.9167,22.0625
1488647700,21.7812,21.8437,21.9062
1488648600,21.8125,21.8542,21.875
1488649500,21.7812,21.8854,22
1488650400,21.8438,21.8854,21.9375
1488651300,21.875,21.8958,21.9062
1488652200,21.8125,21.8334,21.8438
1488653100,21.75,21.8437,21.9062
1488654000,21.8125,21.875,21.9375
1488654900,21.9062,21.9271,21.9688
1488655800,21.9375,21.9688,22
1488656700,22.0312,22.0729,22.125
1488657600,22.0938,22.125,22.1562
1488658500,22.1875,22.2396,22.3125
1488659400,22.2812,22.3333,22.4062
1488660300,22.4062,22.4166,22.4375
1488661200,22.3438,22.375,22.4062
1488662100,22.375,22.4375,22.5312
1488663000,22.5312,22.8542,23.3438
1488663900,22.875,23.1979,23.5312
1488664800,22.5,22.5208,22.5312
1488665700,22.2188,22.2917,22.375
1488666600,22.1875,22.2396,22.2812
1488667500,22.0625,22.1875,22.25
1488668400,22.0938,22.1042,22.125
1488669300,22,22.0729,22.125
1488670200,21.9688,22,22.0312
1488671100,21.9375,21.9584,21.9688
1488672000,21.8438,21.9375,22
1488672900,21.8438,21.8438,21.8438
1488673800,21.8125,21.8438,21.875
1488674700,21.7812,21.8125,21.875
1488675600,21.8438,21.8854,21.9375
1488676500,21.7188,21.8229,21.9062
1488677400,21.6875,21.7604,21.8438
1488678300,21.7188,21.7709,21.8438
1488679200,21.7812,21.8125,21.875
1488680100,21.7188,21.7708,21.8125
1488681000,21.6875,21.7292,21.75
1488681900,21.6562,21.7083,21.7812
1488682800,21.5625,21.6771,21.7812
1488683700,21.25,21.3542,21.4375
1488684600,20.9375,21.0417,21.0938
1488685500,20.8125,20.8542,20.9062
1488686400,20.7188,20.75,20.7812
1488687300,20.5312,20.6458,20.75
1488688200,20.4688,20.4896,20.5312
1488689100,20.3125,20.3334,20.3438
1488690000,20.1875,20.2396,20.3125
1488690900,20.1562,20.1979,20.2188
1488691800,19.9688,20.0209,20.0938
1488692700,19.9062,19.9375,19.9688
1488693600,19.875,19.8958,19.9062
1488694500,19.7188,19.7813,19.8125
1488695400,19.8125,19.9375,20.0938
1488696300,20.0938,20.2292,20.4062
1488697200,20.375,20.4583,20.5312
1488698100,20.4688,20.5104,20.5312
1488699000,20.5625,20.5729,20.5938
1488699900,20.6562,20.6771,20.7188
1488700800,20.6875,20.7084,20.7188
1488701700,20.75,20.7917,20.8125
1488702600,20.7188,20.7917,20.8438
1488703500,20.7188,20.7917,20.8438
1488704400,20.8438,20.8542,20.875
1488705300,20.8438,20.8959,21
1488706200,20.9062,20.9375,20.9688
1488707100,20.875,20.9167,20.9688
1488708000,20.875,20.9167,20.9375
1488708900,20.9375,21.0417,21.125
1488709800,20.9688,21,21.0312
1488710700,21.0312,21.0833,21.1562
1488711600,21.0938,21.125,21.1875
1488712500,21.0938,21.1458,21.1875
1488713400,21.0938,21.1563,21.1875
1488714300,21.0625,21.1979,21.2812
1488715200,21.1875,21.2396,21.3125
1488716100,21.1875,21.2188,21.25
1488717000,21.2812,21.2812,21.2812
1488717900,21.25,21.3333,21.375
1488718800,21.25,21.3541,21.4062
1488719700,21.4062,21.4479,21.5
1488720600,21.4688,21.5104,21.5625
1488721500,21.5938,21.6146,21.625
1488722400,21.5625,21.625,21.6562
1488723300,21.7188,21.7188,21.7188
1488724200,21.625,21.6979,21.7812
1488725100,21.625,21.7083,21.7812
1488726000,21.6875,21.7708,21.8125
1488726900,21.7188,21.7708,21.8125
1488727800,21.75,21.8229,21.9062
1488728700,21.8125,21.8437,21.9062
1488729600,21.8125,21.8334,21.8438
1488730500,21.8125,21.8437,21.9062
1488731400,21.8125,21.8438,21.875
1488732300,21.8438,21.8958,21.9375
1488733200,21.8438,21.8646,21.875
1488734100,21.8125,21.8438,21.875
1488735000,21.75,21.8229,21.875
1488735900,21.8438,21.8646,21.9062
1488736800,21.8125,21.8542,21.875
1488737700,21.8125,21.8542,21.9062
1488738600,21.8438,21.8646,21.875
1488739500,21.875,21.9792,22.0625
1488740400,21.875,21.9375,22.0312
1488741300,22,22.0833,22.1562
1488742200,22.0625,22.1354,22.1875
1488743100,22.0312,22.1458,22.25
1488744000,22.1875,22.2708,22.3125
1488744900,22.25,22.3021,22.375
1488745800,22.3125,22.4167,22.5625
1488746700,22.4375,22.4583,22.5
1488747600,22.5,22.5208,22.5312
1488748500,22.4688,22.4896,22.5
1488749400,22.6562,22.9583,23.5625
1488750300,23.0938,23.4167,23.875
1488751200,22.5312,22.6458,22.7188
1488752100,22.4062,22.4687,22.5
1488753000,22.3438,22.3542,22.375
1488753900,22.25,22.2812,22.3125
1488754800,22.0938,22.1458,22.1875
1488755700,22.1562,22.1771,22.2188
1488756600,22,22.0833,22.1562
1488757500,22.0312,22.0521,22.0625
1488758400,21.9688,22,22.0312
1488759300,22,22.0208,22.0312
1488760200,21.875,21.9375,21.9688
1488761100,21.8125,21.8854,22
1488762000,21.8125,21.8854,21.9688
1488762900,21.8125,21.8646,21.9375
1488763800,21.7812,21.8229,21.9062
1488764700,21.7188,21.7708,21.8125
1488765600,21.7812,21.8125,21.8438
1488766500,21.7812,21.8229,21.875
1488767400,21.7812,21.8125,21.8438
1488768300,21.8125,21.8333,21.875
1488769200,21.625,21.6979,21.7812
1488770100,21.3125,21.3958,21.5625
1488771000,21.0625,21.125,21.2188
1488771900,21,21.0312,21.0625
1488772800,20.7812,20.8333,20.9062
1488773700,20.75,20.8021,20.8438
1488774600,20.5625,20.6458,20.7188
1488775500,20.4688,20.5417,20.5938
1488776400,20.4062,20.4479,20.4688
1488777300,20.2812,20.3229,20.4062
1488778200,20.1875,20.2813,20.3438
1488779100,20.125,20.1667,20.25
1488780000,20.0312,20.0729,20.0938
1488780900,20.0312,20.0416,20.0625
1488781800,19.9062,19.9479,19.9688
1488782700,19.8125,19.8437,19.9062
1488783600,19.7188,19.8021,19.9062
1488784500,19.875,20.0521,20.1875
1488785400,20.1875,20.2708,20.3438
1488786300,20.4375,20.4479,20.4688
1488787200,20.5,20.5729,20.625
1488788100,20.6562,20.7083,20.7812
1488789000,20.7188,20.7917,20.8438
1488789900,20.8125,20.8437,20.9062
1488790800,20.8125,20.8854,21
1488791700,20.9375,20.9583,21
1488792600,21,21,21
1488793500,21.0938,21.1042,21.125
1488794400,21.0625,21.1146,21.1562
1488795300,21.0625,21.1146,21.1875
1488796200,21.1875,21.1979,21.2188
1488797100,21.2188,21.25,21.3125
1488798000,21.25,21.2708,21.3125
1488798900,21.25,21.2813,21.3438
1488799800,21.2188,21.2917,21.3438
1488800700,21.25,21.3125,21.375
1488801600,21.2812,21.3437,21.375
1488802500,21.375,21.4375,21.4688
1488803400,21.375,21.4896,21.5625
1488804300,21.5312,21.5833,21.6562
1488805200,21.5312,21.5625,21.5938
1488806100,21.6562,21.6979,21.75
1488807000,21.6875,21.7917,21.875
1488807900,21.7188,21.75,21.8125
1488808800,21.8438,21.8646,21.875
1488809700,21.9688,22.0104,22.0312
1488810600,22.125,22.1667,22.2188
1488811500,22.125,22.1354,22.1562
1488812400,22.1562,22.2291,22.2812
1488813300,22.3125,22.3333,22.375
1488814200,22.4375,22.4479,22.4688
1488815100,22.4375,22.4688,22.5
1488816000,22.4375,22.5104,22.5625
1488816900,22.4375,22.5208,22.5625
1488817800,22.5312,22.5521,22.5625
1488818700,22.5,22.5729,22.625
1488819600,22.5312,22.625,22.6875
1488820500,22.5938,22.625,22.6562
1488821400,22.625,22.7188,22.8438
1488822300,22.5938,22.6563,22.6875
1488823200,22.6562,22.6875,22.7188
1488824100,22.6875,22.7604,22.8125
1488825000,22.8125,22.8229,22.8438
1488825900,22.7812,22.8229,22.875
1488826800,22.9062,22.9583,23
1488827700,22.9062,22.9583,23
1488828600,23.0625,23.0833,23.125
1488829500,23.125,23.1563,23.2188
1488830400,23.1875,23.2292,23.2812
1488831300,23.3125,23.3333,23.375
1488832200,23.25,23.3542,23.4375
1488833100,23.375,23.4167,23.4688
1488834000,23.2812,23.3541,23.4062
1488834900,23.2812,23.3125,23.3438
1488835800,23.25,23.2812,23.3125
1488836700,23.2188,23.3021,23.3438
1488837600,23.1875,23.2708,23.3125
1488838500,23.0938,23.1875,23.25
1488839400,23.125,23.1875,23.2188
1488840300,23.0625,23.0938,23.125
1488841200,22.9375,23.0104,23.0625
1488842100,22.9062,22.9687,23
1488843000,22.8125,22.8229,22.8438
1488843900,22.6562,22.7917,22.875
1488844800,22.6562,22.6979,22.7812
1488845700,22.5312,22.5833,22.625
1488846600,22.5938,22.6667,22.7188
1488847500,22.4375,22.5417,22.625
1488848400,22.5,22.5417,22.5938
1488849300,22.4688,22.5,22.5312
1488850200,22.4062,22.4479,22.4688
1488851100,22.375,22.3854,22.4062
1488852000,22.375,22.4062,22.4375
1488852900,22.2812,22.3333,22.375
1488853800,22.2812,22.2812,22.2812
1488854700,22.2188,22.2604,22.3125
1488855600,22.2188,22.2292,22.25
1488856500,22.0312,22.0625,22.0938
1488857400,21.9688,22,22.0312
1488858300,21.7812,21.8958,22
1488859200,21.7188,21.7708,21.8125
1488860100,21.6562,21.7083,21.75
1488861000,21.6562,21.6771,21.6875
1488861900,21.5312,21.5937,21.625
1488862800,21.4375,21.5312,21.625
1488863700,21.3438,21.4271,21.5
1488864600,21.3125,21.4063,21.4688
1488865500,21.3438,21.375,21.4062
1488866400,21.2812,21.3021,21.3125
1488867300,21.1875,21.2188,21.25
1488868200,21.1875,21.25,21.2812
1488869100,21.0312,21.125,21.1875
1488870000,21.0625,21.0729,21.0938
1488870900,21.0938,21.1146,21.1562
1488871800,20.875,20.9583,21.0312
1488872700,20.875,20.9271,21
1488873600,20.875,20.875,20.875
1488874500,20.8125,20.8437,20.9062
1488875400,20.75,20.7708,20.8125
1488876300,20.7812,20.8021,20.8438
1488877200,20.6875,20.6979,20.7188
1488878100,20.5938,20.6771,20.7188
1488879000,20.625,20.6875,20.7812
1488879900,20.625,20.625,20.625
1488880800,20.5312,20.5625,20.625
1488881700,20.7812,20.9375,21.1562
1488882600,21.25,21.4167,21.625
1488883500,21.625,21.6667,21.75
1488884400,21.7188,21.7396,21.7812
1488885300,21.75,21.8125,21.9062
1488886200,21.8438,21.875,21.9062
1488887100,21.75,21.7604,21.7812
1488888000,21.75,21.7812,21.8125
1488888900,21.75,21.7812,21.8125
1488889800,21.8438,21.8959,21.9688
1488890700,21.8438,21.8646,21.9062
1488891600,21.8438,21.875,21.9062
1488892500,21.8438,21.8959,21.9688
1488893400,21.75,21.8646,21.9375
1488894300,21.9062,21.9583,22
1488895200,21.9062,22,22.0938
1488896100,22,22.0521,22.0938
1488897000,22.1875,22.1875,22.1875
1488897900,22.2188,22.2708,22.3125
1488898800,22.375,22.4271,22.4688
1488899700,22.4375,22.5208,22.5938
1488900600,22.5625,22.6042,22.625
1488901500,22.625,22.6667,22.7188
1488902400,22.6562,22.7291,22.7812
1488903300,22.7188,22.8021,22.875
1488904200,22.7812,22.8229,22.8438
1488905100,22.875,22.9167,22.9375
1488906000,22.875,22.9271,22.9688
1488906900,22.9375,22.9584,22.9688
1488907800,22.9062,22.9166,22.9375
1488908700,22.9375,22.9688,23
1488909600,22.9375,22.9584,22.9688
1488910500,23.0312,23.0416,23.0625
1488911400,23.125,23.1667,23.25
1488912300,23.1562,23.2083,23.25
1488913200,23.25,23.3125,23.375
1488914100,23.3125,23.3542,23.4062
1488915000,23.3125,23.3646,23.4375
1488915900,23.375,23.4167,23.4688
1488916800,23.4062,23.4479,23.4688
1488917700,23.4062,23.4583,23.5
1488918600,23.4375,23.4688,23.5
1488919500,23.3438,23.4063,23.4688
1488920400,23.4375,23.4688,23.5
1488921300,23.4062,23.4896,23.5938
1488922200,23.4062,23.4375,23.5
1488923100,23.5,23.5521,23.625
1488924000,23.4688,23.5313,23.5625
1488924900,23.5625,23.5729,23.5938
1488925800,23.5,23.5104,23.5312
1488926700,23.4688,23.5,23.5312
1488927600,23.4375,23.4896,23.5312
1488928500,23.375,23.3854,23.4062
1488929400,23.25,23.3229,23.4062
1488930300,23.25,23.2812,23.3125
1488931200,23.1562,23.1979,23.25
1488932100,23.0312,23.0937,23.1875
1488933000,23.125,23.1458,23.1562
1488933900,23.0625,23.1042,23.1562
1488934800,23,23.0312,23.0625
1488935700,22.9688,22.9792,23
1488936600,22.875,22.9583,23
1488937500,22.8438,22.8959,23
1488938400,22.8438,22.875,22.9375
1488939300,22.7812,22.8021,22.8125
1488940200,22.7812,22.7916,22.8125
1488941100,22.6875,22.7396,22.8125
1488942000,22.625,22.7083,22.7812
1488942900,22.6562,22.7083,22.75
1488943800,22.5938,22.6146,22.6562
1488944700,22.625,22.6562,22.6875
1488945600,22.5625,22.5833,22.625
1488946500,22.4375,22.5208,22.5625
1488947400,22.5,22.5208,22.5312
1488948300,22.4062,22.4062,22.4062
1488949200,22.375,22.3958,22.4062
1488950100,22.3438,22.3855,22.4688
1488951000,22.3125,22.3646,22.4062
1488951900,22.2188,22.2604,22.3125
1488952800,22.1562,22.1875,22.2188
1488953700,22.0938,22.1771,22.25
1488954600,22.125,22.1354,22.1562
1488955500,22.0625,22.0938,22.125
1488956400,22,22.0312,22.0625
1488957300,21.9688,22.0417,22.125
1488958200,21.9062,22.0104,22.0938
1488959100,21.9688,22.0104,22.0625
1488960000,21.9375,21.9583,22
1488960900,21.7812,21.8229,21.8438
1488961800,21.7812,21.8125,21.8438
1488962700,21.6875,21.7708,21.8438
1488963600,21.8125,21.8437,21.9062
1488964500,21.7812,21.7916,21.8125
1488965400,21.75,21.8021,21.8438
1488966300,21.6875,21.7396,21.8125
1488967200,21.75,21.7812,21.8125
1488968100,21.7188,21.7708,21.8125
1488969000,21.7188,21.7292,21.75
1488969900,21.625,21.6771,21.7188
1488970800,21.7188,21.8542,22
1488971700,22.0312,22.0937,22.125
1488972600,22.125,22.1771,22.2188
1488973500,22.1562,22.1875,22.25
1488974400,22.0625,22.125,22.1875
1488975300,22.1562,22.1875,22.25
1488976200,22.0938,22.125,22.1562
1488977100,22.125,22.1771,22.2812
1488978000,22.1562,22.1875,22.2188
1488978900,22.1562,22.1979,22.25
1488979800,22.1562,22.2083,22.25
1488980700,22.25,22.2812,22.3125
1488981600,22.3125,22.4271,22.5
1488982500,22.4688,22.5208,22.5625
1488983400,22.5938,22.6875,22.7812
1488984300,22.7188,22.7917,22.9375
1488985200,22.8438,22.9167,23
1488986100,22.875,22.9479,23.0312
