Unix,Time,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1434509100,2,0.751839807,2,5,16,28.2812,29.0625,28.1979,29.3854,27.5937,27.9271,47.93313333,25.111
1434510000,3,0.707106781,2,5,16,28.0729,28.8541,28.0938,29.3229,27.5208,27.8021,47.69988333,25.111
1434510900,3,0.659345815,2,5,16,27.9896,28.8334,27.875,29.1979,27.3854,27.8646,47.82528333,25.111
1434511800,3,0.608761429,2,5,16,27.8229,28.6771,27.7188,29.1042,27.3333,27.7083,48.7597,25.111
1434512700,3,0.555570233,2,5,16,27.6771,28.6979,27.625,29.0312,27.2917,27.7708,49.53073333,25.111
1434513600,4,0.5,3,5,17,27.6458,28.5104,27.4792,29,27.2292,27.6771,50.69758333,25.111
1434514500,4,0.44228869,3,5,17,27.3437,28.3646,27.3021,28.7188,27.0729,27.4792,51.6419,25.111
1434515400,4,0.382683432,3,5,17,27.1666,28.1771,27.1562,28.5521,26.9271,27.3437,52.10158333,25.111
1434516300,4,0.321439465,3,5,17,26.9896,28.0833,27.0521,28.5209,26.8542,27.1979,52.68081667,25.111
1434517200,5,0.258819045,3,5,17,26.8854,27.9896,26.9271,28.4687,26.6354,27.0312,53.6656,25.111
1434518100,5,0.195090322,3,5,17,26.6875,27.9271,26.7708,28.25,26.4688,26.8125,54.0389,25.111
1434519000,5,0.130526192,3,5,17,26.7396,27.7813,26.7917,28.1875,26.2812,26.6146,53.69643333,25.111
1434519900,5,0.065403129,3,5,17,26.7292,27.75,26.625,28.3125,26.125,26.4375,53.06178333,25.111
1434520800,6,6.13E-17,3,5,17,26.5625,27.6146,26.5729,28.0104,26.0625,26.4479,52.98341667,25.111
1434521700,6,-0.065403129,3,5,17,26.5313,27.6146,26.4271,27.9896,25.8438,26.1979,53.0318,25.111
1434522600,6,-0.130526192,3,5,17,26.4167,27.4271,26.3854,27.9896,25.75,26.0521,53.10753333,25.111
1434523500,6,-0.195090322,3,5,17,26.3855,27.3958,26.2604,27.8229,25.5834,26.0208,52.96941667,25.111
1434524400,7,-0.258819045,3,5,17,26.3125,27.3958,26.1771,27.8542,25.5417,25.9375,52.54546667,25.111
1434525300,7,-0.321439465,3,5,17,26.25,27.3438,26.0312,27.7396,25.4687,25.9271,52.46705,25.111
1434526200,7,-0.382683432,3,5,17,26.1979,27.2604,26.0104,27.6771,25.3854,26.0625,52.35485,25.111
1434527100,7,-0.44228869,3,5,17,26.2396,27.2083,25.9375,27.6771,25.3125,26.2604,52.07116667,25.111
1434528000,8,-0.5,3,5,17,26.125,27.2188,25.8125,27.6563,25.4583,26.4375,51.7748,25.111
1434528900,8,-0.555570233,3,5,17,26.125,27.1771,25.75,27.6354,25.2187,26.2917,51.72003333,25.111
1434529800,8,-0.608761429,3,5,17,25.9583,27.0625,25.5937,27.5521,25.2917,26.1979,51.74015,25.111
1434530700,8,-0.659345815,3,5,17,25.8125,26.9896,25.3958,27.3437,25.125,26,51.77393333,25.111
1434531600,9,-0.707106781,3,5,17,25.5,26.75,25.125,27.2605,24.9688,25.8229,52.12936667,25.111
1434532500,9,-0.751839807,3,5,17,25.5,26.6667,25.0729,27.1458,24.3958,25.7708,52.4373,25.111
1434533400,9,-0.79335334,3,5,17,25.5312,26.5834,25.1041,27.125,24.3437,25.8125,52.0054,25.111
1434534300,9,-0.831469612,3,5,17,25.6146,26.6667,25.0208,27.1458,24.3646,25.7396,51.44591667,25.111
1434535200,10,-0.866025404,3,5,17,25.5104,26.9063,24.9271,27.0625,24.7292,25.6562,50.99085,26.5
1434536100,10,-0.896872742,3,5,17,25.4271,27.0729,24.875,27.0313,25.1459,25.5937,50.48546667,26.722
1434537000,10,-0.923879533,3,5,17,25.3854,26.6041,24.8542,26.9375,24.2917,25.2604,50.71815,26.777
1434537900,10,-0.946930129,3,5,17,25.3125,26.4584,24.7812,26.8437,24.2292,25.3854,50.2142,27.388
1434538800,11,-0.965925826,3,5,17,25.2813,26.4479,24.7917,26.8229,24.3021,26.0625,49.37073333,27.777
1434539700,11,-0.98078528,3,5,17,25.2813,26.4896,24.8334,26.8542,24.4896,25.7916,49.13043333,28
1434540600,11,-0.991444861,3,5,17,25.3542,26.4584,24.9479,26.9479,24.6979,25.375,49.11876667,28.388
1434541500,11,-0.997858923,3,5,17,25.4688,26.5417,25.0417,26.8542,24.9167,25.4062,49.18593333,28.888
1434542400,12,-1,3,5,17,25.5833,26.5729,25.1458,26.9583,24.9791,25.4062,49.79106667,28.777
1434543300,12,-0.997858923,3,5,17,25.6667,26.6563,25.25,27.0417,25.0625,25.5937,50.0278,29.277
1434544200,12,-0.991444861,3,5,17,25.6563,26.6354,25.3646,27.0312,25.2188,25.6146,50.15525,29.722
1434545100,12,-0.98078528,3,5,17,25.7396,26.8021,25.3958,27.1146,25.375,25.8437,49.85185,29.5
1434546000,13,-0.965925826,3,5,17,25.9687,26.8229,25.6979,27.1979,25.5417,26.0209,49.458,30.277
1434546900,13,-0.946930129,3,5,17,26.1562,26.875,25.9583,27.3125,26.0104,26.3125,49.08141667,30.388
1434547800,13,-0.923879533,3,5,17,26.3854,27.125,26.1875,27.4583,26.2708,26.4584,48.4588,30.388
1434548700,13,-0.896872742,3,5,17,26.5208,27.25,26.4167,27.6042,26.2812,26.5521,47.88853333,30.222
1434549600,14,-0.866025404,3,5,17,26.8021,27.3542,26.7604,27.8646,26.7396,26.9166,47.43683333,29.888
1434550500,14,-0.831469612,3,5,17,27,27.5417,26.9375,28.1146,27.1146,27.1771,46.58233333,30.277
1434551400,14,-0.79335334,3,5,17,27.0937,27.6875,27.0937,28.0833,27.2188,27.3333,46.31028333,30.611
1434552300,14,-0.751839807,3,5,17,27.2188,27.8125,27.2969,28.25,27.3438,27.5312,45.91973333,30.111
1434553200,15,-0.707106781,3,5,17,27.3854,27.8021,27.2813,28.3646,27.3542,27.5625,46.23018333,29.777
1434554100,15,-0.659345815,3,5,17,27.4583,27.9688,27.2709,28.375,27.4271,27.6667,46.55003333,29.777
1434555000,15,-0.608761429,3,5,17,27.5938,28.0833,27.4688,28.5104,27.5833,27.75,46.80785,29.722
1434555900,15,-0.555570233,3,5,17,27.6354,28.1979,27.5625,28.6146,27.6666,27.8646,47.12043333,29.611
1434556800,16,-0.5,3,5,17,27.8333,28.3021,27.6771,28.7396,27.7187,27.9792,46.70653333,29.277
1434557700,16,-0.44228869,3,5,17,27.875,28.4479,27.8854,28.8958,28.1875,28.2187,46.45223333,29
1434558600,16,-0.382683432,3,5,17,28.0417,28.5521,28.0104,29.1146,28.3021,28.2604,46.06006667,28.388
1434559500,16,-0.321439465,3,5,17,28.1042,28.7083,27.9792,29.0313,28.2917,28.3125,45.90716667,27.888
1434560400,17,-0.258819045,3,5,17,28.2812,28.7916,28.1979,29.1875,28.5833,28.5312,45.14883333,27.5
1434561300,17,-0.195090322,3,5,17,28.3542,28.9375,28.3125,29.2917,28.7813,28.6979,43.64043333,26.888
1434562200,17,-0.130526192,3,5,17,28.5208,29.0729,28.4167,29.3541,28.7084,28.7396,42.517,26.388
1434563100,17,-0.065403129,3,5,17,28.5104,29.125,28.4375,29.5104,28.8541,28.8542,41.73028333,25.777
1434564000,18,-1.84E-16,3,5,17,28.6146,29.2084,28.5938,29.5834,29.0938,28.9583,40.7778,25.277
1434564900,18,0.065403129,3,5,17,28.8437,29.5521,28.6458,29.75,29.4062,29.2813,39.69851667,24.777
1434565800,18,0.130526192,3,5,17,29.0208,29.6042,28.8125,29.9479,29.4271,29.3333,38.99905,24.722
1434566700,18,0.195090322,3,5,17,28.8959,29.5,28.7604,29.8333,29.3125,29.2916,38.63328333,24.277
1434567600,19,0.258819045,3,5,17,28.8334,29.4791,28.8021,29.7916,29.2604,29.25,38.28723333,24.111
1434568500,19,0.321439465,3,5,17,28.8438,29.5313,28.7917,29.8959,29.2188,29.2708,38.29583333,24.222
1434569400,19,0.382683432,3,5,17,28.9687,29.4167,28.8646,29.8645,29.2187,29.2187,38.10665,24.111
1434570300,19,0.44228869,3,5,17,28.8333,29.5521,28.8125,29.8541,29.1563,29.2917,37.79883333,23.777
1434571200,20,0.5,3,5,17,28.7813,29.4792,28.8125,29.875,29.0625,29.2084,37.69538333,23.611
1434572100,20,0.555570233,3,5,17,28.7812,29.4375,28.6979,29.8021,28.9687,29.1979,37.99035,23.222
1434573000,20,0.608761429,3,5,17,28.7187,29.3333,28.625,29.75,28.7916,28.9792,38.22491667,23
1434573900,20,0.659345815,3,5,17,28.6042,29.2604,28.5104,29.6042,28.7292,28.8437,38.149,23
1434574800,21,0.707106781,3,5,17,28.5104,29.1562,28.5938,29.5417,28.3229,28.4062,38.63208333,22.888
1434575700,21,0.751839807,3,5,17,28.5,28.9271,28.5417,29.4792,28.1041,28.1667,39.0947,22.611
1434576600,21,0.79335334,3,5,17,28.3229,28.8229,28.4375,29.3125,27.7188,27.8334,39.54348333,22.277
1434577500,21,0.831469612,3,5,17,28.1563,28.6458,28.1667,29.0937,27.4479,27.6354,40.6336,22.388
1434578400,22,0.866025404,3,5,17,27.9063,28.4375,27.9479,28.9063,27.0625,27.3125,41.6542,22.222
1434579300,22,0.896872742,3,5,17,27.875,28.375,27.875,28.7396,26.8021,27.1875,42.26566667,22
1434580200,22,0.923879533,3,5,17,27.6771,28.2604,27.7188,28.6146,26.6041,27.1979,42.70763333,21.777
1434581100,22,0.946930129,3,5,17,27.5833,28.0729,27.6667,28.5104,26.4375,27.0729,42.81323333,21.722
1434582000,23,0.965925826,3,5,17,27.3334,28.0416,27.4583,28.3541,26.2187,27.0312,42.79638333,21.5
1434582900,23,0.98078528,3,5,17,27.0729,27.8646,27.1771,28.2604,26.3437,27.0729,42.84771667,21.5
1434583800,23,0.991444861,3,5,17,26.9375,27.8021,26.9271,28.1771,26.375,26.8854,43.51108333,21.5
1434584700,23,0.997858923,3,5,17,26.7396,27.6667,26.75,28.0937,26.3333,26.8542,44.73531667,21.388
1434585600,0,1,3,5,17,26.6354,27.5938,26.6979,27.9271,25.8021,26.5938,46.07866667,21.388
1434586500,0,0.997858923,3,5,17,26.6458,27.4896,26.625,27.8646,25.4896,26.4167,47.14571667,21.388
1434587400,0,0.991444861,3,5,17,26.7708,27.4792,26.7292,27.8959,25.6667,26.5208,47.70671667,21.388
1434588300,0,0.98078528,3,5,17,26.7708,27.4271,26.5833,27.8437,25.8854,26.5937,47.69476667,21.388
1434589200,1,0.965925826,3,5,17,26.6042,27.3229,26.4167,27.6979,26,26.5937,47.92673333,21.388
1434590100,1,0.946930129,3,5,17,26.7812,27.3646,26.5833,27.7813,26.2292,26.7604,48.5393,21.388
1434591000,1,0.923879533,3,5,17,26.8021,27.3855,26.6979,27.8646,26.1458,26.7917,49.19751667,21.388
1434591900,1,0.896872742,3,5,17,26.8021,27.3229,26.6666,27.8229,26.1979,26.7813,49.69803333,21.388
1434592800,2,0.866025404,3,5,17,26.7396,27.2604,26.7188,27.7604,25.9479,26.7917,50.06446667,21.388
1434593700,2,0.831469612,3,5,17,26.6875,27.1979,26.6146,27.7292,25.6875,26.6146,50.73816667,21.388
1434594600,2,0.79335334,3,5,17,26.6979,27.0729,26.5625,27.6875,25.4479,26.5208,51.364,21.388
1434595500,2,0.751839807,3,5,17,26.5312,26.9688,26.5417,27.5729,25.3333,26.4688,51.95228333,21.388
1434596400,3,0.707106781,3,5,17,26.4896,26.9271,26.4688,27.5208,25.0209,26.3438,52.6862,21.388
1434597300,3,0.659345815,3,5,17,26.2812,26.7812,26.3125,27.375,25,26.2812,52.99793333,21.388
1434598200,3,0.608761429,3,5,17,26.3125,26.7188,26.2188,27.2812,25,26.0938,53.55363333,21.388
1434599100,3,0.555570233,3,5,17,26.2812,26.6979,26.1875,27.3437,25.0208,26.0938,53.74416667,21.388
1434600000,4,0.5,4,5,18,26.3229,26.6979,26.2917,27.25,25.2083,26.0729,53.78173333,21.388
1434600900,4,0.44228869,4,5,18,26.1563,26.6042,26.1354,27.1979,25.0521,26.0416,53.96416667,21.388
1434601800,4,0.382683432,4,5,18,26.1771,26.5416,26.1875,27.2292,24.8646,26.0208,54.39945,21.388
1434602700,4,0.321439465,4,5,18,26.0208,26.5312,26.0312,27.0937,24.6979,25.9271,55.0725,21.388
1434603600,5,0.258819045,4,5,18,26.0625,26.4479,25.9792,27.0937,24.7917,25.8333,55.48018333,21.388
1434604500,5,0.195090322,4,5,18,25.9688,26.4167,25.9479,26.9583,24.6354,25.7812,56.05863333,21.388
1434605400,5,0.130526192,4,5,18,25.9063,26.3125,25.8229,26.8854,24.4479,25.7604,56.47046667,21.388
1434606300,5,0.065403129,4,5,18,25.7917,26.2083,25.7813,26.9167,24.3958,25.6771,56.63216667,21.388
1434607200,6,6.13E-17,4,5,18,25.8359,26.2422,25.7187,26.8516,24.5625,25.6042,56.58768333,21.388
1434608100,6,-0.065403129,4,5,18,25.8021,26.1771,25.6666,26.8438,24.7083,25.5729,56.57548333,21.388
1434609000,6,-0.130526192,4,5,18,25.6875,26.1979,25.625,26.75,24.7813,25.625,56.87428333,21.388
1434609900,6,-0.195090322,4,5,18,25.7188,26.125,25.5937,26.7813,24.6146,25.5833,57.59676667,21.388
1434610800,7,-0.258819045,4,5,18,25.6563,26.1354,25.5625,26.6771,24.7708,25.5417,58.91688333,21.388
1434611700,7,-0.321439465,4,5,18,25.6146,26.0937,25.5729,26.6563,24.5729,25.4896,60.03403333,21.388
1434612600,7,-0.382683432,4,5,18,25.625,26.0208,25.5208,26.5938,24.3125,25.3854,61.0751,21.388
1434613500,7,-0.44228869,4,5,18,25.4791,25.9062,25.4479,26.5468,24.5834,25.375,61.80963333,21.388
1434614400,8,-0.5,4,5,18,25.3854,25.8854,25.3438,26.5625,24.7083,25.3437,62.0133,21.388
1434615300,8,-0.555570233,4,5,18,25.3646,25.8229,25.2292,26.4896,24.6042,25.2917,62.81276667,21.388
1434616200,8,-0.608761429,4,5,18,25.1875,25.75,25.0104,26.4167,24.6562,25.1979,63.182,21.388
1434617100,8,-0.659345815,4,5,18,25.125,25.7917,24.9062,26.3125,24.6771,25.1146,63.41896667,21.388
1434618000,9,-0.707106781,4,5,18,25.0729,25.7083,24.8958,26.25,24.6355,25.1354,63.6601,21.388
1434618900,9,-0.751839807,4,5,18,25.0156,25.6042,24.875,26.2916,24.5625,25.0625,63.95103333,21.388
1434619800,9,-0.79335334,4,5,18,25.0313,25.5729,24.8125,26.1562,24.4687,24.9688,64.30828333,21.388
1434620700,9,-0.831469612,4,5,18,24.7396,25.4688,24.3854,25.9583,24.1354,24.6875,65.4794,21.388
1434621600,10,-0.866025404,4,5,18,24.6146,25.3021,24.1875,25.8542,23.8438,24.5208,65.95765,19.5
1434622500,10,-0.896872742,4,5,18,24.5208,25.2396,24.2605,25.7604,23.0104,24.2604,66.3045,19.611
1434623400,10,-0.923879533,4,5,18,24.5208,25.1563,24.3125,25.7604,23.0938,24.2917,66.05361667,19.722
1434624300,10,-0.946930129,4,5,18,24.4895,25,24.3542,25.6042,22.5,24.0521,66.03533333,19.888
1434625200,11,-0.965925826,4,5,18,24.4687,25.0416,24.3021,25.5729,22.8125,24.2083,65.27996667,19.777
1434626100,11,-0.98078528,4,5,18,24.4583,25.0208,24.2604,25.6563,22.9375,24.1875,64.78628333,19.777
1434627000,11,-0.991444861,4,5,18,24.375,25.0104,24.125,25.625,22.7188,24.0729,64.36705,19.5
1434627900,11,-0.997858923,4,5,18,24.2812,24.7917,23.875,25.4375,22.8646,24.0104,63.63275,19.611
1434628800,12,-1,4,5,18,24.25,24.7656,23.6146,25.3229,22.8646,24,62.66865,19.777
1434629700,12,-0.997858923,4,5,18,23.9687,24.6666,23.4479,25.1771,22.9271,23.7396,61.7144,19.888
1434630600,12,-0.991444861,4,5,18,23.8438,24.5729,23.2813,25.125,22.9687,23.7396,61.66853333,20
1434631500,12,-0.98078528,4,5,18,23.8541,24.5416,23.3125,25.0729,23.0208,23.7604,61.83036667,20.111
1434632400,13,-0.965925826,4,5,18,23.8645,24.4896,23.2917,24.9271,22.8646,23.6771,62.16946667,20.111
1434633300,13,-0.946930129,4,5,18,23.7812,24.5208,23.3125,25,22.9688,23.7083,62.44518333,20.222
1434634200,13,-0.923879533,4,5,18,23.8334,24.4688,23.3542,25.0417,23.0625,23.7917,62.50688333,20.277
1434635100,13,-0.896872742,4,5,18,23.875,24.5521,23.3958,25.0313,23.2396,23.8541,62.36603333,20.611
1434636000,14,-0.866025404,4,5,18,23.8646,24.5104,23.375,24.9896,23.2604,23.8854,62.5196,20.888
1434636900,14,-0.831469612,4,5,18,23.8854,24.4896,23.375,25.0208,23.2187,23.9271,62.4537,21.111
1434637800,14,-0.79335334,4,5,18,23.9584,24.5312,23.5625,25.0729,23.0209,23.8125,62.47911667,21.222
1434638700,14,-0.751839807,4,5,18,23.875,24.4792,23.5208,25.0729,23.125,23.875,62.9648,21.277
1434639600,15,-0.707106781,4,5,18,23.9479,24.5416,23.4375,24.9896,23.1354,23.8542,63.42151667,21.388
1434640500,15,-0.659345815,4,5,18,24.0833,24.5521,23.4896,25.0391,22.9687,23.8437,63.06181667,21.388
1434641400,15,-0.608761429,4,5,18,24.0208,24.5208,23.3646,25.0521,23.0208,23.8646,62.97828333,21.388
1434642300,15,-0.555570233,4,5,18,24.0208,24.4896,23.4896,24.9583,23.125,23.7396,63.01718333,21.722
1434643200,16,-0.5,4,5,18,23.9896,24.5313,23.5208,25,22.8854,23.8333,63.5101,22
1434644100,16,-0.44228869,4,5,18,24.0834,24.5104,23.5833,25.0417,22.9896,23.7916,63.74678333,22.222
1434645000,16,-0.382683432,4,5,18,24.1875,24.5625,23.7709,25.1979,23.3542,23.9896,63.20026667,22.277
1434645900,16,-0.321439465,4,5,18,24.5104,24.9375,24.3646,25.4792,24.2396,24.5208,61.55941667,22.722
1434646800,17,-0.258819045,4,5,18,24.7292,25.0938,24.6249,25.7708,24.3333,24.6979,60.67183333,23.111
1434647700,17,-0.195090322,4,5,18,24.8542,25.1875,24.75,25.75,24.4062,24.8646,60.5016,23.222
1434648600,17,-0.130526192,4,5,18,24.9792,25.25,24.8541,25.8854,24.6979,24.9896,60.1654,23.222
1434649500,17,-0.065403129,4,5,18,25.0625,25.3437,24.8854,25.9479,24.7396,25.0938,60.01576667,23.388
1434650400,18,-1.84E-16,4,5,18,25.1875,25.375,25.0208,26.0521,24.6458,25.1667,59.55931667,23.5
1434651300,18,0.065403129,4,5,18,25.1979,25.5,25.0833,26.0208,24.8333,25.1875,58.9075,23.5
1434652200,18,0.130526192,4,5,18,25.2578,25.5468,25.125,26.1328,25.0104,25.2605,57.98393333,23.388
1434653100,18,0.195090322,4,5,18,25.3229,25.625,25.1979,26.2396,25.1146,25.3334,58.59301667,23.222
1434654000,19,0.258819045,4,5,18,25.375,25.6771,25.3333,26.3021,25.1667,25.3646,58.92526667,23.222
1434654900,19,0.321439465,4,5,18,25.4792,25.7708,25.4479,26.3646,25.125,25.4375,59.09785,23.222
1434655800,19,0.382683432,4,5,18,25.5104,25.8438,25.4792,26.3542,25.0833,25.4792,59.36578333,23.111
1434656700,19,0.44228869,4,5,18,25.5417,25.875,25.5208,26.4479,25.1146,25.5729,59.46501667,23
1434657600,20,0.5,4,5,18,25.6875,25.9896,25.6146,26.6172,25.2291,25.6979,59.33665,22.888
1434658500,20,0.555570233,4,5,18,25.7083,25.9688,25.7292,26.5833,25.4271,25.75,59.373,22.888
1434659400,20,0.608761429,4,5,18,25.7812,26.0833,25.6875,26.6438,25.3125,25.7292,59.19941667,22.888
1434660300,20,0.659345815,4,5,18,25.8333,26.1146,25.8125,26.75,25.5417,25.8333,59.43803333,22.777
1434661200,21,0.707106781,4,5,18,25.7266,25.9583,25.6042,26.6354,25.0313,25.6041,61.12928333,22.722
1434662100,21,0.751839807,4,5,18,25.5729,25.8854,25.3229,26.4375,24.8021,25.3542,62.72468333,22.611
1434663000,21,0.79335334,4,5,18,25.5312,25.7396,25.2917,26.3594,24.5,25.3229,63.58566667,22.5
1434663900,21,0.831469612,4,5,18,25.4062,25.7917,25.125,26.3438,24.1145,25.0834,64.70083333,22.388
1434664800,22,0.866025404,4,5,18,25.2292,25.7188,25.0208,26.2292,24.0521,25.0208,65.713,22.277
1434665700,22,0.896872742,4,5,18,25.1875,25.5521,24.8958,26.0833,24.0313,24.8438,66.52955,22.222
1434666600,22,0.923879533,4,5,18,24.9896,25.5,24.8229,25.9896,23.9791,24.6771,67.32433333,22
1434667500,22,0.946930129,4,5,18,24.9062,25.3958,24.625,25.9375,23.9583,24.5937,67.94516667,21.888
1434668400,23,0.965925826,4,5,18,24.8542,25.2812,24.5417,25.9375,23.8646,24.5937,68.19708333,21.888
1434669300,23,0.98078528,4,5,18,24.7708,25.2708,24.4063,25.8542,23.7917,24.5625,68.4601,21.777
1434670200,23,0.991444861,4,5,18,24.7188,25.1771,24.3229,25.75,23.8125,24.4896,68.92605,21.722
1434671100,23,0.997858923,4,5,18,24.5833,25.1041,24.2604,25.6979,23.7291,24.3229,69.29798333,21.611
1434672000,0,1,4,5,18,24.5625,25.1042,24.2187,25.625,23.7291,24.3125,69.59325,21.611
1434672900,0,0.997858923,4,5,18,24.4688,25.0417,24.3333,25.6562,23.5938,24.1146,69.81528333,21.611
1434673800,0,0.991444861,4,5,18,24.5104,24.9583,24.2292,25.5312,23.5833,24.1562,70.17165,21.611
1434674700,0,0.98078528,4,5,18,24.3646,24.9375,24.0312,25.5521,23.6146,24.1458,70.48153333,21.611
1434675600,1,0.965925826,4,5,18,24.3333,24.9271,23.9896,25.4584,23.4687,24.1458,70.75683333,21.611
1434676500,1,0.946930129,4,5,18,24.3021,24.8854,23.8958,25.4062,23.4375,24.0521,71.1008,21.611
1434677400,1,0.923879533,4,5,18,24.2708,24.8437,23.8542,25.3333,23.375,24.0521,71.16256667,21.611
1434678300,1,0.896872742,4,5,18,24.2396,24.7708,23.6979,25.3021,23.3125,24.0834,71.2289,21.611
1434679200,2,0.866025404,4,5,18,24.2084,24.7396,23.6563,25.2708,23.2604,23.9062,71.10245,21.611
1434680100,2,0.831469612,4,5,18,24.0729,24.625,23.6875,25.2292,23.1041,23.7292,71.11838333,21.611
1434681000,2,0.79335334,4,5,18,24.0104,24.6563,23.5834,25.2083,23.0312,23.7708,71.09526667,21.611
1434681900,2,0.751839807,4,5,18,23.9688,24.5729,23.5937,25.1563,22.9063,23.7604,71.1063,21.611
1434682800,3,0.707106781,4,5,18,23.9166,24.5,23.4375,25.0417,22.8542,23.6563,71.2467,21.611
1434683700,3,0.659345815,4,5,18,23.8021,24.4583,23.4479,25.0521,22.6354,23.5625,71.33308333,21.611
1434684600,3,0.608761429,4,5,18,23.7292,24.5,23.3959,25,22.5312,23.5104,71.58931667,21.611
1434685500,3,0.555570233,4,5,18,23.6771,24.4167,23.375,24.9479,22.4479,23.5,71.85721667,21.611
1434686400,4,0.5,5,5,19,23.6146,24.3333,23.3021,24.9167,22.4791,23.5104,72.14053333,21.611
1434687300,4,0.44228869,5,5,19,23.6563,24.2708,23.2292,24.8854,22.4687,23.5104,72.22933333,21.611
1434688200,4,0.382683432,5,5,19,23.664,24.2438,23.2812,24.8646,22.4312,23.5729,72.09765,21.611
1434689100,4,0.321439465,5,5,19,23.6458,24.25,23.1458,24.8229,22.6146,23.5521,72.39766667,21.611
1434690000,5,0.258819045,5,5,19,23.5833,24.2292,23.1458,24.7395,22.5417,23.4271,72.49091667,21.611
1434690900,5,0.195090322,5,5,19,23.5625,24.2187,23.1458,24.7083,22.5,23.4688,72.6054,21.611
1434691800,5,0.130526192,5,5,19,23.5729,24.1771,23.1666,24.7187,22.6042,23.3958,72.68056667,21.611
1434692700,5,0.065403129,5,5,19,23.5729,24.1875,23.125,24.75,22.5,23.4167,72.68918333,21.611
1434693600,6,6.13E-17,5,5,19,23.6042,24.1875,23.1354,24.7188,22.4792,23.2656,72.96393333,21.611
1434694500,6,-0.065403129,5,5,19,23.5209,24.1042,23.0937,24.6458,22.4791,23.2708,73.33041667,21.611
1434695400,6,-0.130526192,5,5,19,23.4375,24.0729,23.1354,24.6771,22.5104,23.2917,73.45251667,21.611
1434696300,6,-0.195090322,5,5,19,23.4062,24.0938,23.0417,24.4896,22.5834,23.4271,73.6826,21.611
1434697200,7,-0.258819045,5,5,19,23.4479,24.0521,23.0313,24.6146,22.5,23.375,73.97445,21.611
1434698100,7,-0.321439465,5,5,19,23.4896,24.0833,23.0625,24.5937,22.6042,23.3125,74.55805,21.611
1434699000,7,-0.382683432,5,5,19,23.4583,24.0208,23.0521,24.5625,22.4896,23.3229,75.48206667,21.611
1434699900,7,-0.44228869,5,5,19,23.4271,24.0209,22.9896,24.5208,22.4792,23.3229,76.35395,21.611
1434700800,8,-0.5,5,5,19,23.4687,24.0208,23.0937,24.6146,22.5417,23.1875,77.18321667,21.611
1434701700,8,-0.555570233,5,5,19,23.4062,24.0312,23.0208,24.5417,22.4583,23.1146,77.88138333,21.611
1434702600,8,-0.608761429,5,5,19,23.4167,24.0104,22.9791,24.4479,22.4583,23.2396,78.21701667,21.611
1434703500,8,-0.659345815,5,5,19,23.2812,23.9792,22.9479,24.5625,22.3854,23.2813,78.23396667,21.611
1434704400,9,-0.707106781,5,5,19,23.3229,23.9375,22.9375,24.4792,22.3645,23.3021,78.5573,21.611
1434705300,9,-0.751839807,5,5,19,23.2708,23.9479,22.9479,24.5104,22.3958,23.2917,78.96811667,21.611
1434706200,9,-0.79335334,5,5,19,23.2292,23.9479,22.9375,24.4063,22.3437,23.2083,79.25,21.611
1434707100,9,-0.831469612,5,5,19,23.25,23.8958,22.9062,24.4167,22.3542,23.2604,79.2049,21.611
1434708000,10,-0.866025404,5,5,19,23.1979,23.9375,22.8646,24.375,22.375,23.1563,79.24406667,25.277
1434708900,10,-0.896872742,5,5,19,23.0937,23.8437,22.8437,24.3854,22.3229,23.1354,79.21013333,25.722
1434709800,10,-0.923879533,5,5,19,23.0313,23.8646,22.7916,24.3333,22.3854,23.0834,79.44351667,26.277
1434710700,10,-0.946930129,5,5,19,23.125,23.8646,22.8021,24.2604,22.3437,23.1458,79.62911667,26.277
1434711600,11,-0.965925826,5,5,19,23.1458,23.9063,22.8542,24.3854,22.3854,23.2083,79.36236667,27
1434712500,11,-0.98078528,5,5,19,23.2188,23.8333,22.9271,24.4167,22.5417,23.2708,79.48235,27.277
1434713400,11,-0.991444861,5,5,19,23.2083,23.8646,22.9375,24.3854,22.7292,23.1875,79.30021667,27.611
